name,value
早产儿（孕期等于或大于32整周_但小于37整周）,4
核酸检测门诊报销,29
早产儿（孕期等于或大于32整周_但小于37整周）,4
核酸检测门诊报销,29
特发于围生期的感染,5
新生儿高胆红素血症,30
核酸检测门诊报销,29
新生儿高胆红素血症,30
新生儿黄疸,2
新生儿病理性黄疸,2
新生儿高胆红素血症,30
溶血性黄疸,1
肺炎,7
母亲伴有妊娠糖尿病的婴儿综合征,4
高胆红素血症,2
母亲伴有妊娠糖尿病的婴儿综合征,4
特发于围生期的感染,5
高危儿,3
核酸检测门诊报销,29
高胆红素血症,2
新生儿贫血,1
核酸检测门诊报销,29
核酸检测门诊报销,29
新生儿肺炎杆菌肺炎,3
新生儿黄疸,2
特发于围生期的感染,5
核酸检测门诊报销,29
新生儿高胆红素血症,30
核酸检测门诊报销,29
早产儿（孕期等于或大于32整周_但小于37整周）,4
新生儿呼吸窘迫综合征,13
母亲伴有妊娠糖尿病的婴儿综合征,4
新生儿呼吸窘迫综合征,13
新生儿高胆红素血症,30
新生儿高胆红素血症,30
新生儿高胆红素血症,30
新生儿呼吸窘迫综合征,13
核酸检测门诊报销,29
新生儿高胆红素血症,30
核酸检测门诊报销,29
新生儿呼吸窘迫综合征,13
核酸检测门诊报销,29
新生儿高胆红素血症,30
核酸检测门诊报销,29
核酸检测门诊报销,29
新生儿高胆红素血症,30
特发于围生期的感染,5
高危儿,3
新生儿湿肺,1
核酸检测门诊报销,29
新生儿呼吸窘迫综合征,13
核酸检测门诊报销,29
新生儿ABO溶血性黄疸,1
新生儿高胆红素血症,30
可疑新生儿感染情况的观察,1
高危儿,3
特发于围生期的感染,5
早产儿（孕期等于或大于32整周_但小于37整周）,4
母亲伴有妊娠糖尿病的婴儿综合征,4
核酸检测门诊报销,29
核酸检测门诊报销,29
新生儿高胆红素血症,30
核酸检测门诊报销,29
新生儿呼吸窘迫综合征,13
新生儿高胆红素血症,30
新生儿高胆红素血症,30
核酸检测门诊报销,29
新生儿高胆红素血症,30
新生儿高胆红素血症,30
新生儿呼吸窘迫综合征,13
肺炎,7
新生儿高胆红素血症,30
新生儿RH溶血症,1
新生儿高胆红素血症,30
新生儿肺炎杆菌肺炎,3
新生儿高胆红素血症,30
核酸检测门诊报销,29
核酸检测门诊报销,29
核酸检测门诊报销,29
肺炎,7
新生儿呼吸窘迫综合征,13
新生儿高胆红素血症,30
新生儿病理性黄疸,2
新生儿呼吸窘迫综合征,13
核酸检测门诊报销,29
新生儿呼吸窘迫综合征,13
核酸检测门诊报销,29
新生儿高胆红素血症,30
核酸检测门诊报销,29
新生儿呼吸窘迫综合征,13
核酸检测门诊报销,29
发热,1
新生儿高胆红素血症,30
新生儿高胆红素血症,30
新生儿缺血缺氧性心肌损害,1
新生儿呼吸窘迫综合征,13
核酸检测门诊报销,29
新生儿呼吸窘迫综合征,13
消化道出血,1
核酸检测门诊报销,29
肺炎,7
新生儿高胆红素血症,30
核酸检测门诊报销,29
新生儿高胆红素血症,30
新生儿高胆红素血症,30
新生儿高胆红素血症,30
肺炎,7
新生儿胎粪吸入综合征,1
新生儿高胆红素血症,30
胎儿和新生儿的ABO同种免疫,2
新生儿高胆红素血症,30
肺炎,7
菌血症,1
胎儿和新生儿的ABO同种免疫,2
新生儿高胆红素血症,30
新生儿低血糖症,1
肺炎,7
新生儿肺炎杆菌肺炎,3
