name,value
鼻出血,767
黄斑,767
高血压病,767
高血压,767
高压,618
骨髓瘤,618
骨髓炎,466
骨髓,336
骨质增生,317
骨质,217
骨折,146
食管炎,101
食管,87
风湿性关节炎,84
风湿性,63
颈部,61
颈椎病,61
颈椎,59
颈内,53
项痹,53
靶向,51
非癌性,51
静脉曲张,40
静脉,39
障碍性,39
障碍,39
随诊,39
阻塞性,33
阻塞,28
阵发性,26
阑尾炎,22
间质性,22
间皮瘤,22
门诊,21
锁骨,21
链球菌,21
银屑病,21
铜绿,20
钙化,20
重症,19
酒精,19
透析,19
连接处,18
输尿管,18
软组织,18
超声,17
贫血,17
证实,16
角膜炎,16
视网膜,16
衰竭,16
行为障碍,15
血糖,15
血管,14
血栓,14
血小板,14
获得,14
莒县,14
良性肿瘤,14
膝关节,13
腹股沟,12
腹痛,12
腹泻,12
腰肌劳损,12
腰痛,12
腰椎间盘,11
腰椎,11
腔隙性,10
脱出,10
脓肿,10
脑部,9
脑血管病,9
脑血管,9
脑血栓,9
脑病,9
脑梗死,8
脑卒中,8
脑出血,8
脊髓炎,8
脊柱炎,8
脆性,8
胸闷,8
胸膜,8
胸腺,8
胸腔,7
胰腺炎,7
胰岛素,7
胰头,7
胰体,7
胬肉,7
胆管,7
胆囊结石,7
胃肠炎,6
胃肠功能,6
胃穿孔,6
胃痛,6
胃炎,6
胃溃疡,6
胃小弯,6
胀气,6
